t;ncases;oid_;pop19;tx;lon;lat
06/11/2020;3;164;3165;94,79;-7,645451889;39,19601893
07/11/2020;3;164;3165;94,79;-7,645451889;39,19601893
08/11/2020;4;164;3165;126,38;-7,645451889;39,19601893
09/11/2020;5;164;3165;157,98;-7,645451889;39,19601893
10/11/2020;6;164;3165;189,57;-7,645451889;39,19601893
11/11/2020;7;164;3165;221,17;-7,645451889;39,19601893
12/11/2020;7;164;3165;221,17;-7,645451889;39,19601893
13/11/2020;7;164;3165;221,17;-7,645451889;39,19601893
14/11/2020;7;164;3165;221,17;-7,645451889;39,19601893
15/11/2020;5;164;3165;157,98;-7,645451889;39,19601893
16/11/2020;5;164;3165;157,98;-7,645451889;39,19601893
17/11/2020;5;164;3165;157,98;-7,645451889;39,19601893
18/11/2020;5;164;3165;157,98;-7,645451889;39,19601893
19/11/2020;7;164;3165;221,17;-7,645451889;39,19601893
20/11/2020;7;164;3165;221,17;-7,645451889;39,19601893
21/11/2020;8;164;3165;252,76;-7,645451889;39,19601893
22/11/2020;8;164;3165;252,76;-7,645451889;39,19601893
23/11/2020;7;164;3165;221,17;-7,645451889;39,19601893
24/11/2020;7;164;3165;221,17;-7,645451889;39,19601893
25/11/2020;7;164;3165;221,17;-7,645451889;39,19601893
26/11/2020;9;164;3165;284,36;-7,645451889;39,19601893
27/11/2020;9;164;3165;284,36;-7,645451889;39,19601893
28/11/2020;10;164;3165;315,96;-7,645451889;39,19601893
29/11/2020;10;164;3165;315,96;-7,645451889;39,19601893
30/11/2020;10;164;3165;315,96;-7,645451889;39,19601893
01/12/2020;10;164;3165;315,96;-7,645451889;39,19601893
02/12/2020;11;164;3165;347,55;-7,645451889;39,19601893
03/12/2020;10;164;3165;315,96;-7,645451889;39,19601893
04/12/2020;10;164;3165;315,96;-7,645451889;39,19601893
05/12/2020;11;164;3165;347,55;-7,645451889;39,19601893
06/12/2020;10;164;3165;315,96;-7,645451889;39,19601893
07/12/2020;10;164;3165;315,96;-7,645451889;39,19601893
08/12/2020;10;164;3165;315,96;-7,645451889;39,19601893
09/12/2020;9;164;3165;284,36;-7,645451889;39,19601893
10/12/2020;31;164;3165;979,46;-7,645451889;39,19601893
11/12/2020;33;164;3165;1042,65;-7,645451889;39,19601893
12/12/2020;32;164;3165;1011,06;-7,645451889;39,19601893
13/12/2020;33;164;3165;1042,65;-7,645451889;39,19601893
14/12/2020;32;164;3165;1011,06;-7,645451889;39,19601893
15/12/2020;35;164;3165;1105,85;-7,645451889;39,19601893
16/12/2020;39;164;3165;1232,23;-7,645451889;39,19601893
17/12/2020;40;164;3165;1263,82;-7,645451889;39,19601893
18/12/2020;40;164;3165;1263,82;-7,645451889;39,19601893
19/12/2020;38;164;3165;1200,63;-7,645451889;39,19601893
20/12/2020;38;164;3165;1200,63;-7,645451889;39,19601893
21/12/2020;38;164;3165;1200,63;-7,645451889;39,19601893
22/12/2020;38;164;3165;1200,63;-7,645451889;39,19601893
23/12/2020;39;164;3165;1232,23;-7,645451889;39,19601893
24/12/2020;16;164;3165;505,53;-7,645451889;39,19601893
25/12/2020;14;164;3165;442,34;-7,645451889;39,19601893
26/12/2020;14;164;3165;442,34;-7,645451889;39,19601893
27/12/2020;15;164;3165;473,93;-7,645451889;39,19601893
28/12/2020;16;164;3165;505,53;-7,645451889;39,19601893
29/12/2020;20;164;3165;631,91;-7,645451889;39,19601893
30/12/2020;18;164;3165;568,72;-7,645451889;39,19601893
31/12/2020;18;164;3165;568,72;-7,645451889;39,19601893
01/01/2021;20;164;3165;631,91;-7,645451889;39,19601893
02/01/2021;22;164;3165;695,1;-7,645451889;39,19601893
03/01/2021;23;164;3165;726,7;-7,645451889;39,19601893
04/01/2021;26;164;3165;821,48;-7,645451889;39,19601893
05/01/2021;30;164;3165;947,87;-7,645451889;39,19601893
06/01/2021;44;164;3165;1390,21;-7,645451889;39,19601893
07/01/2021;50;164;3165;1579,78;-7,645451889;39,19601893
08/01/2021;111;164;3165;3507,11;-7,645451889;39,19601893
09/01/2021;118;164;3165;3728,28;-7,645451889;39,19601893
10/01/2021;117;164;3165;3696,68;-7,645451889;39,19601893
11/01/2021;122;164;3165;3854,66;-7,645451889;39,19601893
12/01/2021;123;164;3165;3886,26;-7,645451889;39,19601893
13/01/2021;120;164;3165;3791,47;-7,645451889;39,19601893
14/01/2021;131;164;3165;4139,02;-7,645451889;39,19601893
15/10/2020;1;165;2820;35,46;-7,243049357;39,09127666
16/10/2020;1;165;2820;35,46;-7,243049357;39,09127666
17/10/2020;1;165;2820;35,46;-7,243049357;39,09127666
18/10/2020;1;165;2820;35,46;-7,243049357;39,09127666
19/10/2020;1;165;2820;35,46;-7,243049357;39,09127666
20/10/2020;1;165;2820;35,46;-7,243049357;39,09127666
21/10/2020;1;165;2820;35,46;-7,243049357;39,09127666
22/10/2020;1;165;2820;35,46;-7,243049357;39,09127666
23/10/2020;3;165;2820;106,38;-7,243049357;39,09127666
24/10/2020;3;165;2820;106,38;-7,243049357;39,09127666
25/10/2020;3;165;2820;106,38;-7,243049357;39,09127666
26/10/2020;3;165;2820;106,38;-7,243049357;39,09127666
27/10/2020;2;165;2820;70,92;-7,243049357;39,09127666
28/10/2020;3;165;2820;106,38;-7,243049357;39,09127666
29/10/2020;6;165;2820;212,77;-7,243049357;39,09127666
30/10/2020;6;165;2820;212,77;-7,243049357;39,09127666
31/10/2020;6;165;2820;212,77;-7,243049357;39,09127666
01/11/2020;6;165;2820;212,77;-7,243049357;39,09127666
02/11/2020;6;165;2820;212,77;-7,243049357;39,09127666
03/11/2020;7;165;2820;248,23;-7,243049357;39,09127666
04/11/2020;15;165;2820;531,91;-7,243049357;39,09127666
05/11/2020;16;165;2820;567,38;-7,243049357;39,09127666
06/11/2020;14;165;2820;496,45;-7,243049357;39,09127666
07/11/2020;14;165;2820;496,45;-7,243049357;39,09127666
08/11/2020;16;165;2820;567,38;-7,243049357;39,09127666
09/11/2020;16;165;2820;567,38;-7,243049357;39,09127666
10/11/2020;16;165;2820;567,38;-7,243049357;39,09127666
11/11/2020;16;165;2820;567,38;-7,243049357;39,09127666
12/11/2020;14;165;2820;496,45;-7,243049357;39,09127666
13/11/2020;14;165;2820;496,45;-7,243049357;39,09127666
14/11/2020;15;165;2820;531,91;-7,243049357;39,09127666
15/11/2020;15;165;2820;531,91;-7,243049357;39,09127666
16/11/2020;17;165;2820;602,84;-7,243049357;39,09127666
17/11/2020;17;165;2820;602,84;-7,243049357;39,09127666
18/11/2020;9;165;2820;319,15;-7,243049357;39,09127666
19/11/2020;8;165;2820;283,69;-7,243049357;39,09127666
20/11/2020;8;165;2820;283,69;-7,243049357;39,09127666
21/11/2020;9;165;2820;319,15;-7,243049357;39,09127666
22/11/2020;8;165;2820;283,69;-7,243049357;39,09127666
23/11/2020;9;165;2820;319,15;-7,243049357;39,09127666
24/11/2020;10;165;2820;354,61;-7,243049357;39,09127666
25/11/2020;9;165;2820;319,15;-7,243049357;39,09127666
26/11/2020;9;165;2820;319,15;-7,243049357;39,09127666
27/11/2020;10;165;2820;354,61;-7,243049357;39,09127666
28/11/2020;10;165;2820;354,61;-7,243049357;39,09127666
29/11/2020;11;165;2820;390,07;-7,243049357;39,09127666
30/11/2020;9;165;2820;319,15;-7,243049357;39,09127666
01/12/2020;8;165;2820;283,69;-7,243049357;39,09127666
02/12/2020;9;165;2820;319,15;-7,243049357;39,09127666
03/12/2020;9;165;2820;319,15;-7,243049357;39,09127666
04/12/2020;9;165;2820;319,15;-7,243049357;39,09127666
05/12/2020;8;165;2820;283,69;-7,243049357;39,09127666
06/12/2020;7;165;2820;248,23;-7,243049357;39,09127666
07/12/2020;6;165;2820;212,77;-7,243049357;39,09127666
08/12/2020;5;165;2820;177,3;-7,243049357;39,09127666
09/12/2020;6;165;2820;212,77;-7,243049357;39,09127666
10/12/2020;5;165;2820;177,3;-7,243049357;39,09127666
11/12/2020;4;165;2820;141,84;-7,243049357;39,09127666
12/12/2020;3;165;2820;106,38;-7,243049357;39,09127666
13/12/2020;2;165;2820;70,92;-7,243049357;39,09127666
14/12/2020;2;165;2820;70,92;-7,243049357;39,09127666
15/12/2020;2;165;2820;70,92;-7,243049357;39,09127666
16/12/2020;1;165;2820;35,46;-7,243049357;39,09127666
17/12/2020;1;165;2820;35,46;-7,243049357;39,09127666
18/12/2020;1;165;2820;35,46;-7,243049357;39,09127666
19/12/2020;1;165;2820;35,46;-7,243049357;39,09127666
20/12/2020;1;165;2820;35,46;-7,243049357;39,09127666
21/12/2020;1;165;2820;35,46;-7,243049357;39,09127666
22/12/2020;1;165;2820;35,46;-7,243049357;39,09127666
23/12/2020;0;165;2820;0;-7,243049357;39,09127666
24/12/2020;0;165;2820;0;-7,243049357;39,09127666
25/12/2020;0;165;2820;0;-7,243049357;39,09127666
26/12/2020;0;165;2820;0;-7,243049357;39,09127666
27/12/2020;0;165;2820;0;-7,243049357;39,09127666
28/12/2020;0;165;2820;0;-7,243049357;39,09127666
29/12/2020;1;165;2820;35,46;-7,243049357;39,09127666
30/12/2020;1;165;2820;35,46;-7,243049357;39,09127666
31/12/2020;2;165;2820;70,92;-7,243049357;39,09127666
01/01/2021;2;165;2820;70,92;-7,243049357;39,09127666
02/01/2021;3;165;2820;106,38;-7,243049357;39,09127666
03/01/2021;3;165;2820;106,38;-7,243049357;39,09127666
04/01/2021;3;165;2820;106,38;-7,243049357;39,09127666
05/01/2021;3;165;2820;106,38;-7,243049357;39,09127666
06/01/2021;3;165;2820;106,38;-7,243049357;39,09127666
07/01/2021;4;165;2820;141,84;-7,243049357;39,09127666
08/01/2021;4;165;2820;141,84;-7,243049357;39,09127666
09/01/2021;6;165;2820;212,77;-7,243049357;39,09127666
10/01/2021;8;165;2820;283,69;-7,243049357;39,09127666
11/01/2021;10;165;2820;354,61;-7,243049357;39,09127666
12/01/2021;9;165;2820;319,15;-7,243049357;39,09127666
13/01/2021;46;165;2820;1631,21;-7,243049357;39,09127666
14/01/2021;49;165;2820;1737,59;-7,243049357;39,09127666
15/10/2020;16;166;4247;376,74;-7,903004502;39,07147684
16/10/2020;7;166;4247;164,82;-7,903004502;39,07147684
17/10/2020;7;166;4247;164,82;-7,903004502;39,07147684
18/10/2020;7;166;4247;164,82;-7,903004502;39,07147684
19/10/2020;3;166;4247;70,64;-7,903004502;39,07147684
20/10/2020;3;166;4247;70,64;-7,903004502;39,07147684
21/10/2020;2;166;4247;47,09;-7,903004502;39,07147684
22/10/2020;2;166;4247;47,09;-7,903004502;39,07147684
23/10/2020;2;166;4247;47,09;-7,903004502;39,07147684
24/10/2020;2;166;4247;47,09;-7,903004502;39,07147684
25/10/2020;2;166;4247;47,09;-7,903004502;39,07147684
26/10/2020;2;166;4247;47,09;-7,903004502;39,07147684
27/10/2020;1;166;4247;23,55;-7,903004502;39,07147684
28/10/2020;1;166;4247;23,55;-7,903004502;39,07147684
29/10/2020;1;166;4247;23,55;-7,903004502;39,07147684
30/10/2020;1;166;4247;23,55;-7,903004502;39,07147684
31/10/2020;2;166;4247;47,09;-7,903004502;39,07147684
01/11/2020;2;166;4247;47,09;-7,903004502;39,07147684
02/11/2020;1;166;4247;23,55;-7,903004502;39,07147684
03/11/2020;1;166;4247;23,55;-7,903004502;39,07147684
04/11/2020;1;166;4247;23,55;-7,903004502;39,07147684
05/11/2020;1;166;4247;23,55;-7,903004502;39,07147684
06/11/2020;1;166;4247;23,55;-7,903004502;39,07147684
07/11/2020;1;166;4247;23,55;-7,903004502;39,07147684
08/11/2020;3;166;4247;70,64;-7,903004502;39,07147684
09/11/2020;3;166;4247;70,64;-7,903004502;39,07147684
10/11/2020;3;166;4247;70,64;-7,903004502;39,07147684
11/11/2020;3;166;4247;70,64;-7,903004502;39,07147684
12/11/2020;7;166;4247;164,82;-7,903004502;39,07147684
13/11/2020;7;166;4247;164,82;-7,903004502;39,07147684
14/11/2020;6;166;4247;141,28;-7,903004502;39,07147684
15/11/2020;7;166;4247;164,82;-7,903004502;39,07147684
16/11/2020;8;166;4247;188,37;-7,903004502;39,07147684
17/11/2020;8;166;4247;188,37;-7,903004502;39,07147684
18/11/2020;8;166;4247;188,37;-7,903004502;39,07147684
19/11/2020;8;166;4247;188,37;-7,903004502;39,07147684
20/11/2020;8;166;4247;188,37;-7,903004502;39,07147684
21/11/2020;8;166;4247;188,37;-7,903004502;39,07147684
22/11/2020;6;166;4247;141,28;-7,903004502;39,07147684
23/11/2020;6;166;4247;141,28;-7,903004502;39,07147684
24/11/2020;7;166;4247;164,82;-7,903004502;39,07147684
25/11/2020;7;166;4247;164,82;-7,903004502;39,07147684
26/11/2020;4;166;4247;94,18;-7,903004502;39,07147684
27/11/2020;4;166;4247;94,18;-7,903004502;39,07147684
28/11/2020;6;166;4247;141,28;-7,903004502;39,07147684
29/11/2020;5;166;4247;117,73;-7,903004502;39,07147684
30/11/2020;5;166;4247;117,73;-7,903004502;39,07147684
01/12/2020;5;166;4247;117,73;-7,903004502;39,07147684
02/12/2020;6;166;4247;141,28;-7,903004502;39,07147684
03/12/2020;6;166;4247;141,28;-7,903004502;39,07147684
04/12/2020;7;166;4247;164,82;-7,903004502;39,07147684
05/12/2020;13;166;4247;306,1;-7,903004502;39,07147684
06/12/2020;13;166;4247;306,1;-7,903004502;39,07147684
07/12/2020;13;166;4247;306,1;-7,903004502;39,07147684
08/12/2020;12;166;4247;282,55;-7,903004502;39,07147684
09/12/2020;12;166;4247;282,55;-7,903004502;39,07147684
10/12/2020;11;166;4247;259,01;-7,903004502;39,07147684
11/12/2020;11;166;4247;259,01;-7,903004502;39,07147684
12/12/2020;10;166;4247;235,46;-7,903004502;39,07147684
13/12/2020;10;166;4247;235,46;-7,903004502;39,07147684
14/12/2020;9;166;4247;211,91;-7,903004502;39,07147684
15/12/2020;10;166;4247;235,46;-7,903004502;39,07147684
16/12/2020;10;166;4247;235,46;-7,903004502;39,07147684
17/12/2020;13;166;4247;306,1;-7,903004502;39,07147684
18/12/2020;16;166;4247;376,74;-7,903004502;39,07147684
19/12/2020;12;166;4247;282,55;-7,903004502;39,07147684
20/12/2020;12;166;4247;282,55;-7,903004502;39,07147684
21/12/2020;14;166;4247;329,64;-7,903004502;39,07147684
22/12/2020;16;166;4247;376,74;-7,903004502;39,07147684
23/12/2020;17;166;4247;400,28;-7,903004502;39,07147684
24/12/2020;22;166;4247;518,01;-7,903004502;39,07147684
25/12/2020;22;166;4247;518,01;-7,903004502;39,07147684
26/12/2020;22;166;4247;518,01;-7,903004502;39,07147684
27/12/2020;25;166;4247;588,65;-7,903004502;39,07147684
28/12/2020;25;166;4247;588,65;-7,903004502;39,07147684
29/12/2020;26;166;4247;612,2;-7,903004502;39,07147684
30/12/2020;26;166;4247;612,2;-7,903004502;39,07147684
31/12/2020;23;166;4247;541,56;-7,903004502;39,07147684
01/01/2021;19;166;4247;447,37;-7,903004502;39,07147684
02/01/2021;18;166;4247;423,83;-7,903004502;39,07147684
03/01/2021;23;166;4247;541,56;-7,903004502;39,07147684
04/01/2021;23;166;4247;541,56;-7,903004502;39,07147684
05/01/2021;22;166;4247;518,01;-7,903004502;39,07147684
06/01/2021;24;166;4247;565,1;-7,903004502;39,07147684
07/01/2021;26;166;4247;612,2;-7,903004502;39,07147684
08/01/2021;26;166;4247;612,2;-7,903004502;39,07147684
09/01/2021;25;166;4247;588,65;-7,903004502;39,07147684
10/01/2021;24;166;4247;565,1;-7,903004502;39,07147684
11/01/2021;28;166;4247;659,29;-7,903004502;39,07147684
12/01/2021;26;166;4247;612,2;-7,903004502;39,07147684
13/01/2021;27;166;4247;635,74;-7,903004502;39,07147684
14/01/2021;30;166;4247;706,38;-7,903004502;39,07147684
15/10/2020;0;167;7874;0;-7,045812903;39,05759303
16/10/2020;0;167;7874;0;-7,045812903;39,05759303
17/10/2020;0;167;7874;0;-7,045812903;39,05759303
18/10/2020;0;167;7874;0;-7,045812903;39,05759303
19/10/2020;6;167;7874;76,2;-7,045812903;39,05759303
20/10/2020;6;167;7874;76,2;-7,045812903;39,05759303
21/10/2020;6;167;7874;76,2;-7,045812903;39,05759303
22/10/2020;6;167;7874;76,2;-7,045812903;39,05759303
23/10/2020;7;167;7874;88,9;-7,045812903;39,05759303
24/10/2020;7;167;7874;88,9;-7,045812903;39,05759303
25/10/2020;7;167;7874;88,9;-7,045812903;39,05759303
26/10/2020;7;167;7874;88,9;-7,045812903;39,05759303
27/10/2020;9;167;7874;114,3;-7,045812903;39,05759303
28/10/2020;10;167;7874;127;-7,045812903;39,05759303
29/10/2020;10;167;7874;127;-7,045812903;39,05759303
30/10/2020;10;167;7874;127;-7,045812903;39,05759303
31/10/2020;12;167;7874;152,4;-7,045812903;39,05759303
01/11/2020;12;167;7874;152,4;-7,045812903;39,05759303
02/11/2020;6;167;7874;76,2;-7,045812903;39,05759303
03/11/2020;7;167;7874;88,9;-7,045812903;39,05759303
04/11/2020;7;167;7874;88,9;-7,045812903;39,05759303
05/11/2020;11;167;7874;139,7;-7,045812903;39,05759303
06/11/2020;11;167;7874;139,7;-7,045812903;39,05759303
07/11/2020;16;167;7874;203,2;-7,045812903;39,05759303
08/11/2020;29;167;7874;368,3;-7,045812903;39,05759303
09/11/2020;29;167;7874;368,3;-7,045812903;39,05759303
10/11/2020;27;167;7874;342,9;-7,045812903;39,05759303
11/11/2020;26;167;7874;330,2;-7,045812903;39,05759303
12/11/2020;26;167;7874;330,2;-7,045812903;39,05759303
13/11/2020;26;167;7874;330,2;-7,045812903;39,05759303
14/11/2020;24;167;7874;304,8;-7,045812903;39,05759303
15/11/2020;24;167;7874;304,8;-7,045812903;39,05759303
16/11/2020;29;167;7874;368,3;-7,045812903;39,05759303
17/11/2020;29;167;7874;368,3;-7,045812903;39,05759303
18/11/2020;30;167;7874;381;-7,045812903;39,05759303
19/11/2020;27;167;7874;342,9;-7,045812903;39,05759303
20/11/2020;26;167;7874;330,2;-7,045812903;39,05759303
21/11/2020;22;167;7874;279,4;-7,045812903;39,05759303
22/11/2020;10;167;7874;127;-7,045812903;39,05759303
23/11/2020;10;167;7874;127;-7,045812903;39,05759303
24/11/2020;11;167;7874;139,7;-7,045812903;39,05759303
25/11/2020;11;167;7874;139,7;-7,045812903;39,05759303
26/11/2020;15;167;7874;190,5;-7,045812903;39,05759303
27/11/2020;15;167;7874;190,5;-7,045812903;39,05759303
28/11/2020;15;167;7874;190,5;-7,045812903;39,05759303
29/11/2020;18;167;7874;228,6;-7,045812903;39,05759303
30/11/2020;13;167;7874;165,1;-7,045812903;39,05759303
01/12/2020;12;167;7874;152,4;-7,045812903;39,05759303
02/12/2020;13;167;7874;165,1;-7,045812903;39,05759303
03/12/2020;13;167;7874;165,1;-7,045812903;39,05759303
04/12/2020;14;167;7874;177,8;-7,045812903;39,05759303
05/12/2020;21;167;7874;266,7;-7,045812903;39,05759303
06/12/2020;20;167;7874;254;-7,045812903;39,05759303
07/12/2020;20;167;7874;254;-7,045812903;39,05759303
08/12/2020;20;167;7874;254;-7,045812903;39,05759303
09/12/2020;20;167;7874;254;-7,045812903;39,05759303
10/12/2020;17;167;7874;215,9;-7,045812903;39,05759303
11/12/2020;17;167;7874;215,9;-7,045812903;39,05759303
12/12/2020;17;167;7874;215,9;-7,045812903;39,05759303
13/12/2020;19;167;7874;241,3;-7,045812903;39,05759303
14/12/2020;19;167;7874;241,3;-7,045812903;39,05759303
15/12/2020;19;167;7874;241,3;-7,045812903;39,05759303
16/12/2020;18;167;7874;228,6;-7,045812903;39,05759303
17/12/2020;17;167;7874;215,9;-7,045812903;39,05759303
18/12/2020;16;167;7874;203,2;-7,045812903;39,05759303
19/12/2020;9;167;7874;114,3;-7,045812903;39,05759303
20/12/2020;9;167;7874;114,3;-7,045812903;39,05759303
21/12/2020;9;167;7874;114,3;-7,045812903;39,05759303
22/12/2020;8;167;7874;101,6;-7,045812903;39,05759303
23/12/2020;9;167;7874;114,3;-7,045812903;39,05759303
24/12/2020;9;167;7874;114,3;-7,045812903;39,05759303
25/12/2020;10;167;7874;127;-7,045812903;39,05759303
26/12/2020;10;167;7874;127;-7,045812903;39,05759303
27/12/2020;5;167;7874;63,5;-7,045812903;39,05759303
28/12/2020;5;167;7874;63,5;-7,045812903;39,05759303
29/12/2020;8;167;7874;101,6;-7,045812903;39,05759303
30/12/2020;8;167;7874;101,6;-7,045812903;39,05759303
31/12/2020;12;167;7874;152,4;-7,045812903;39,05759303
01/01/2021;21;167;7874;266,7;-7,045812903;39,05759303
02/01/2021;25;167;7874;317,5;-7,045812903;39,05759303
03/01/2021;29;167;7874;368,3;-7,045812903;39,05759303
04/01/2021;31;167;7874;393,7;-7,045812903;39,05759303
05/01/2021;36;167;7874;457,2;-7,045812903;39,05759303
06/01/2021;44;167;7874;558,8;-7,045812903;39,05759303
07/01/2021;44;167;7874;558,8;-7,045812903;39,05759303
08/01/2021;57;167;7874;723,9;-7,045812903;39,05759303
09/01/2021;82;167;7874;1041,4;-7,045812903;39,05759303
10/01/2021;84;167;7874;1066,8;-7,045812903;39,05759303
11/01/2021;87;167;7874;1104,9;-7,045812903;39,05759303
12/01/2021;91;167;7874;1155,7;-7,045812903;39,05759303
13/01/2021;93;167;7874;1181,1;-7,045812903;39,05759303
14/01/2021;126;167;7874;1600,2;-7,045812903;39,05759303
15/10/2020;0;168;2919;0;-7,434804871;39,45626761
16/10/2020;0;168;2919;0;-7,434804871;39,45626761
17/10/2020;0;168;2919;0;-7,434804871;39,45626761
18/10/2020;0;168;2919;0;-7,434804871;39,45626761
19/10/2020;1;168;2919;34,26;-7,434804871;39,45626761
20/10/2020;1;168;2919;34,26;-7,434804871;39,45626761
21/10/2020;1;168;2919;34,26;-7,434804871;39,45626761
22/10/2020;1;168;2919;34,26;-7,434804871;39,45626761
23/10/2020;1;168;2919;34,26;-7,434804871;39,45626761
24/10/2020;1;168;2919;34,26;-7,434804871;39,45626761
25/10/2020;1;168;2919;34,26;-7,434804871;39,45626761
26/10/2020;1;168;2919;34,26;-7,434804871;39,45626761
27/10/2020;1;168;2919;34,26;-7,434804871;39,45626761
28/10/2020;1;168;2919;34,26;-7,434804871;39,45626761
29/10/2020;1;168;2919;34,26;-7,434804871;39,45626761
